City,HouseName,District,TotalPrice,Price,Floor,Square,ConstructionTime,Bedrooms,LivingRooms,Kitchens,Bathrooms,Type,Structure,Renovation,Elevator,Subway,TradeTime,DaysonMarket,Followers,Lng,Lat
Beijing, ,7,2100000.0,50934.0,Middle,41.23,1981,1.0,1.0,1,1,Plate,Mixed,Other,No,Yes,2016,412,76,116.460123,39.899975
Beijing, ,10,5600000.0,119684.0,High,46.79,2009,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,474,239,116.388606,39.965854
Beijing, ,6,2180000.0,29067.0,Low,75.0,2010,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,No,2016,384,32,116.244971,40.21774
Beijing, ,8,6750000.0,64000.0,Low,105.47,1998,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,399,34,116.312131,39.970749
Beijing, ,7,18400000.0,91013.0,Low,202.17,2007,3.0,3.0,1,3,Plate,Steel/Concrete,HardCover,Yes,No,2016,416,24,116.38483,40.014138
Beijing, ,7,11580000.0,51014.0,Middle,227.0,1997,4.0,4.0,1,3,Tower,Steel/Concrete,HardCover,Yes,No,2016,384,14,116.452057,39.941752
Beijing, ,5,2800000.0,31275.0,High,89.53,2012,3.0,3.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,403,41,116.22401200000002,39.763726
Beijing, ,7,2350000.0,51087.0,Middle,46.0,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,395,13,116.377737,40.012518
Beijing, ,8,3450000.0,46622.0,Low,74.0,1998,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,350,67,116.367137,40.040209
Beijing, ,8,16800000.0,74009.0,Low,227.0,2003,6.0,6.0,1,3,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,478,17,116.343714,39.996907
Beijing, ,7,4950000.0,38077.0,Middle,130.0,1998,3.0,3.0,1,2,Tower,Steel/Concrete,Simplicity,No,Yes,2016,388,38,116.478996,39.919079
Beijing, ,7,3150000.0,54152.0,Middle,58.17,2008,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,373,28,116.45831,39.923422
Beijing, ,13,5550000.0,32734.0,Low,169.55,2012,4.0,4.0,1,2,Plate,Steel/Concrete,Other,Yes,No,2016,377,22,116.665923,40.186753
Beijing, ,7,3010000.0,52440.0,Low,57.4,2008,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,342,29,116.45831,39.923422
Beijing, ,7,12130000.0,30097.0,Middle,403.3,2002,6.0,6.0,1,4,Tower,Steel/Concrete,HardCover,Yes,No,2016,411,37,116.504911,39.998661
Beijing, ,7,9000000.0,65498.0,Low,137.41,2006,2.0,2.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,410,22,116.462122,39.923796
Beijing, ,6,2370000.0,22416.0,High,106.0,1993,2.0,2.0,1,1,Plate,Brick/Concrete,Other,No,Yes,2016,380,16,116.24369,40.221606
Beijing, ,7,2130000.0,47334.0,Low,45.0,1993,1.0,1.0,1,1,Plate,Mixed,HardCover,No,No,2016,392,108,116.476687,39.988644
Beijing, ,7,1630000.0,29637.0,Low,55.0,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,362,392,116.512916,39.864254
Beijing, ,3,4400000.0,18360.0,Middle,239.66,2006,4.0,4.0,1,4,Plate,Steel/Concrete,Rough,No,No,2016,370,39,116.550348,39.755625
Beijing, ,7,2760000.0,46000.0,High,60.0,1979,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,401,112,116.48837,39.929525
Beijing, ,5,1180000.0,17788.0,Low,66.34,2000,1.0,1.0,1,1,Plate,Steel/Concrete,Simplicity,Yes,No,2016,344,24,116.134792,39.743391
Beijing, ,7,3120000.0,26497.0,High,117.75,2008,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,No,2016,431,36,116.448302,39.960966
Beijing, ,10,12200000.0,74976.0,Middle,162.72,1999,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,373,12,116.384462,39.90753400000001
Beijing, ,6,1700000.0,24638.0,Middle,69.0,2010,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Other,Yes,No,2016,371,5,116.25403500000002,40.205429
Beijing, ,7,3870000.0,46017.0,Low,84.1,1995,3.0,3.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,360,88,116.467922,39.993105
Beijing, ,5,2610000.0,33110.0,Middle,78.83,2012,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Rough,Yes,Yes,2016,398,104,116.223565,39.76392
Beijing, ,6,1100000.0,25987.0,Middle,42.33,2003,1.0,1.0,1,1,Plate,Steel/Concrete,Simplicity,No,Yes,2016,374,108,116.233676,40.231785
Beijing, ,7,1120000.0,32172.0,High,35.0,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,365,35,116.414421,40.053513
Beijing, ,2,1200000.0,34823.0,Low,34.46,2005,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,453,96,116.429293,39.872461
Beijing, ,8,17000000.0,85587.0,Low,198.63,2000,4.0,4.0,1,2,Plate,Mixed,HardCover,Yes,Yes,2016,425,62,116.305298,39.979471
Beijing, ,8,1650000.0,27500.0,Middle,60.0,2012,1.0,1.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,No,2016,336,10,116.188935,40.05410300000001
Beijing, ,7,2440000.0,59195.0,Middle,41.22,1997,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,367,273,116.42171299999998,39.971435
Beijing, ,8,7100000.0,65741.0,Middle,108.0,2008,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,366,233,116.305898,39.926084
Beijing, ,10,15850000.0,100045.0,High,158.43,2004,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,342,44,116.382855,39.899213
Beijing, ,7,3550000.0,49693.0,High,71.44,1986,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,415,118,116.471215,39.903238
Beijing, ,6,3650000.0,19797.0,High,184.38,2001,3.0,3.0,1,2,Plate,Brick/Concrete,Other,No,No,2016,412,46,116.259318,40.217911
Beijing, ,7,6000000.0,58732.0,Low,102.16,2001,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,362,31,116.440728,39.963453
Beijing, ,6,3230000.0,25315.0,High,127.95,2008,3.0,3.0,1,2,Plate,Mixed,Rough,No,No,2016,324,79,116.322609,40.089206
Beijing, ,6,2880000.0,32360.0,High,89.0,1998,2.0,2.0,1,1,Plate,Brick/Concrete,Simplicity,No,No,2016,465,41,116.254113,40.220461
Beijing, ,7,4500000.0,36338.0,Low,123.84,2003,3.0,3.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,364,131,116.534997,39.928559
Beijing, ,6,2800000.0,24138.0,High,116.0,1999,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,No,2016,409,2,116.44438999999998,40.093691
Beijing, ,2,2160000.0,30924.0,High,69.85,1994,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,401,226,116.269851,39.897262
Beijing, ,7,12000000.0,54363.0,Middle,220.74,2008,2.0,2.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,413,28,116.461498,39.954426
Beijing, ,6,3680000.0,25912.0,High,142.02,2003,3.0,3.0,1,1,Plate,Brick/Concrete,HardCover,No,Yes,2016,353,60,116.338639,40.079333
Beijing, ,1,11000000.0,57046.0,Middle,192.83,1999,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2017,520,181,116.432151,39.905567
Beijing, ,12,3200000.0,27511.0,Low,116.5,2006,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,357,51,116.117724,39.941152
Beijing, ,6,980000.0,26134.0,Middle,37.5,2007,1.0,1.0,0,1,Tower,Steel/Concrete,Other,No,No,2016,341,3,116.246651,40.21953900000001
Beijing, ,7,2270000.0,33937.0,High,66.89,1965,2.0,2.0,1,1,Plate,Brick/Concrete,HardCover,No,Yes,2016,398,569,116.475046,39.88209000000001
Beijing, ,2,2980000.0,35572.0,High,84.0,2009,2.0,2.0,1,1,Tower,Steel/Concrete,Other,Yes,Yes,2016,370,193,116.37785,39.842419
Beijing, ,2,1080000.0,30858.0,High,35.0,2009,1.0,1.0,0,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,371,239,116.37785,39.842419
Beijing, ,13,1500000.0,30688.0,High,48.88,2013,1.0,1.0,0,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2017,571,51,116.559953,40.117154
Beijing, ,6,1360000.0,26667.0,Middle,51.0,2011,1.0,1.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,367,119,116.343992,40.078436
Beijing, ,13,4210000.0,48325.0,Low,87.12,2009,5.0,5.0,1,3,Plate,Brick/Concrete,HardCover,No,No,2016,317,15,116.555729,40.162058
Beijing, ,6,1740000.0,25211.0,High,69.02,2010,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,322,37,116.25403500000002,40.205429
Beijing, ,7,3140000.0,40780.0,High,77.0,2008,2.0,2.0,1,1,Plate,Steel/Concrete,HardCover,Yes,No,2016,363,264,116.603852,39.893276
Beijing, ,2,3440000.0,37457.0,Middle,91.84,2007,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,397,138,116.247907,39.839983
Beijing, ,4,1360000.0,24728.0,High,55.0,2001,1.0,1.0,1,1,Plate,Mixed,Simplicity,No,No,2016,313,97,116.385869,39.772399
Beijing, ,7,5500000.0,64706.0,Low,85.0,2009,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,352,90,116.461138,39.955386
Beijing, ,7,8900000.0,54269.0,Middle,164.0,2002,3.0,3.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2017,515,106,116.481447,39.937145
Beijing, ,7,9990000.0,55556.0,Low,179.82,1999,3.0,3.0,1,2,Tower,Steel/Concrete,HardCover,Yes,No,2016,348,32,116.45338999999998,39.942672
Beijing, ,3,660000.0,20000.0,High,33.0,2008,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,344,73,116.508181,39.807662
Beijing, ,7,7800000.0,33431.0,Low,233.32,2001,3.0,3.0,1,3,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,380,53,116.468749,39.874429
Beijing, ,6,2830000.0,20963.0,High,135.0,1996,4.0,4.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,352,19,116.250886,40.225155
Beijing, ,10,6440000.0,126250.0,High,51.01,2003,1.0,1.0,1,1,Plate,Steel/Concrete,Simplicity,No,Yes,2017,505,233,116.387037,39.95917
Beijing, ,6,1050000.0,30774.0,Middle,34.12,2003,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,373,12,116.250886,40.225155
Beijing, ,13,1090000.0,22875.0,Middle,48.0,2013,1.0,1.0,0,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,405,0,116.559953,40.117154
Beijing, ,7,4500000.0,26655.0,High,168.83,2000,4.0,4.0,1,3,Plate,Mixed,HardCover,No,No,2016,351,64,116.560906,39.879298
Beijing, ,7,2300000.0,37954.0,High,60.6,1995,2.0,2.0,1,1,Plate,Brick/Concrete,Simplicity,No,Yes,2016,329,121,116.481662,39.878749
Beijing, ,7,2660000.0,45032.0,High,59.07,1988,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,325,30,116.493317,39.929564
Beijing, ,11,5440000.0,39294.0,Low,138.65,2007,3.0,3.0,1,2,Plate,Steel/Concrete,Simplicity,Yes,Yes,2016,363,60,116.689244,39.873245
Beijing, ,1,4470000.0,78216.0,Middle,57.15,1985,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,366,156,116.440513,39.893796
Beijing, ,6,3750000.0,26545.0,High,141.27,2011,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,338,21,116.25403500000002,40.205429
Beijing, ,7,2000000.0,36246.0,Middle,55.18,2004,1.0,1.0,1,1,Plate,Steel/Concrete,Simplicity,Yes,Yes,2016,332,49,116.501958,39.882586
Beijing, ,8,6490000.0,63628.0,Middle,102.0,,3.0,3.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,No,2016,369,73,116.308482,39.943704
Beijing, ,7,22500000.0,86247.0,High,260.88,2010,4.0,4.0,2,3,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,410,60,116.383928,40.00438
Beijing, ,6,1750000.0,31600.0,Low,55.38,2004,1.0,1.0,0,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,370,55,116.422479,40.06389
Beijing, ,7,4630000.0,97597.0,High,47.44,2012,1.0,1.0,1,1,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,363,47,116.47136,40.012307
Beijing, ,6,1870000.0,21500.0,High,87.21,1999,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,317,93,116.422295,40.133927
Beijing, ,7,2930000.0,50518.0,Middle,58.0,2011,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,364,47,116.425063,40.044097
Beijing, ,2,2950000.0,49167.0,Low,60.0,2007,1.0,1.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,No,2016,315,73,116.349509,39.872813
Beijing, ,8,4480000.0,34199.0,High,131.0,2000,4.0,4.0,1,2,Plate,Mixed,Simplicity,No,No,2016,334,61,116.338433,40.051503
Beijing, ,5,3330000.0,21211.0,High,157.0,2009,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,341,60,116.182548,39.778533
Beijing, ,10,5350000.0,101519.0,High,52.7,1993,1.0,1.0,1,1,Plate & Tower,Mixed,HardCover,Yes,No,2016,363,81,116.384103,39.972885
Beijing, ,6,2630000.0,21647.0,High,121.5,2004,3.0,3.0,1,2,Plate,Mixed,HardCover,No,Yes,2016,361,19,116.22946,40.228274
Beijing, ,12,3800000.0,19756.0,High,192.35,2005,5.0,5.0,1,2,Plate,Mixed,Simplicity,No,No,2016,361,35,116.117724,39.941152
Beijing, ,7,8450000.0,62593.0,High,135.0,2002,3.0,3.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2017,526,81,116.469221,40.000762
Beijing, ,6,4700000.0,24480.0,High,192.0,2000,4.0,4.0,1,2,Plate,Mixed,Other,No,No,2016,377,7,116.254426,40.206615
Beijing, ,7,3100000.0,35172.0,Low,88.14,2007,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,426,188,116.414421,40.053513
Beijing, ,9,4800000.0,53854.0,Low,89.13,2007,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,398,25,116.247008,39.906426
Beijing, ,7,2020000.0,40120.0,High,50.35,1999,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,339,72,116.557273,39.918665
Beijing, ,9,2450000.0,34841.0,Middle,70.32,1994,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,359,62,116.196272,39.915185
Beijing, ,13,1050000.0,17214.0,Middle,61.0,2014,1.0,1.0,1,1,Plate,Steel/Concrete,HardCover,Yes,No,2016,391,7,116.665923,40.186753
Beijing, ,7,3000000.0,35278.0,High,85.04,2000,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,385,216,116.588913,39.92214600000001
Beijing, ,8,1770000.0,29127.0,Middle,60.77,2010,1.0,1.0,0,1,Plate,Steel/Concrete,Other,Yes,No,2016,291,0,116.354191,40.035178
Beijing, ,10,13000000.0,76198.0,Middle,170.61,,4.0,4.0,1,2,Plate,Steel/Concrete,Simplicity,Yes,Yes,2016,370,26,116.371638,39.885409
Beijing, ,2,3040000.0,42854.0,Low,70.94,1991,3.0,3.0,1,1,Plate,Mixed,Other,No,Yes,2016,322,175,116.324898,39.891441
Beijing, ,7,17500000.0,71228.0,High,245.69,2000,5.0,5.0,1,2,Plate,Steel/Concrete,HardCover,Yes,Yes,2017,506,62,116.472797,39.99757
Beijing, ,10,3760000.0,65989.0,Middle,56.98,1999,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,347,227,116.373903,39.89381
Beijing, ,8,2020000.0,42031.0,Middle,48.06,1996,1.0,1.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,358,312,116.367137,40.040209
Beijing, ,7,2030000.0,22682.0,High,89.5,1992,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,No,2016,335,8,116.60503500000002,40.051164
Beijing, ,8,6000000.0,97403.0,Middle,61.6,1987,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,384,138,116.328627,39.979037
Beijing, ,6,3800000.0,32109.0,Middle,118.35,2006,3.0,3.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,290,135,116.36673600000002,40.09160900000001
Beijing, ,5,2990000.0,10641.0,Low,281.0,2011,3.0,3.0,1,2,Plate,Steel/Concrete,Simplicity,Yes,Yes,2016,308,10,116.128533,39.723864
Beijing, ,6,2390000.0,34876.0,Middle,68.53,1996,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,290,89,116.41206,40.054743
Beijing, ,8,5660000.0,75186.0,Middle,75.28,1998,3.0,3.0,1,1,Plate & Tower,Steel/Concrete,HardCover,No,Yes,2016,310,40,116.340818,39.986077
Beijing, ,1,5320000.0,76000.0,Low,70.0,1999,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,299,107,116.439371,39.896367
Beijing, ,7,6500000.0,43828.0,Low,148.31,2000,3.0,3.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,353,51,116.450792,39.871858
Beijing, ,7,5350000.0,57901.0,Low,92.4,2003,2.0,2.0,1,1,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,291,65,116.473756,40.002381
Beijing, ,7,3500000.0,53354.0,Low,65.6,1987,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,370,60,116.442526,39.972399
Beijing, ,3,4520000.0,50787.0,High,89.0,2010,3.0,3.0,1,3,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,285,34,116.497474,39.810115
Beijing, ,6,3860000.0,22376.0,High,172.51,2002,5.0,5.0,1,2,Plate,Mixed,Simplicity,No,No,2016,351,39,116.445785,40.077726
Beijing, ,7,7180000.0,54436.0,Low,131.9,2009,3.0,3.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,323,64,116.489739,39.939299
Beijing, ,7,10940000.0,63011.0,Low,173.62,2005,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,285,41,116.49138,39.938386
Beijing, ,10,8260000.0,61186.0,Low,135.0,,3.0,3.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,347,114,116.375232,39.890415
Beijing, ,7,2580000.0,38508.0,Middle,67.0,2010,2.0,2.0,0,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2017,487,22,116.614078,39.931997
Beijing, ,9,3550000.0,32569.0,Middle,109.0,2004,3.0,3.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,No,2016,325,34,116.195177,39.932325
Beijing, ,7,3500000.0,36083.0,Low,97.0,2003,3.0,3.0,0,0,Tower,Steel/Concrete,Simplicity,Yes,Yes,2017,491,18,116.465918,39.898826
Beijing, ,10,3580000.0,110154.0,Middle,32.5,1989,1.0,1.0,1,1,Plate,Brick/Concrete,Simplicity,No,No,2016,323,112,116.354581,39.92393
Beijing, ,8,7500000.0,42135.0,Middle,178.0,2003,4.0,4.0,1,2,Plate,Brick/Concrete,Simplicity,No,No,2016,312,58,116.369475,40.069842
Beijing, ,7,3720000.0,55129.0,High,67.57,1999,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,No,2016,306,109,116.386701,40.002945
Beijing, ,1,5080000.0,85840.0,Middle,59.18,2005,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,351,63,116.432142,39.902354
Beijing, ,12,1380000.0,21456.0,High,64.32,1990,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,300,28,116.117019,39.93386
Beijing, ,8,4200000.0,87903.0,Middle,47.78,1995,1.0,1.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,312,27,116.340818,39.986077
Beijing, ,10,13450000.0,101625.0,Low,132.35,2002,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,306,101,116.392695,39.969608
Beijing, ,8,2720000.0,41527.0,Low,65.5,2002,3.0,3.0,1,2,Plate,Mixed,HardCover,No,Yes,2016,306,92,116.360671,40.071023
Beijing, ,13,1880000.0,18432.0,High,102.0,2013,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,358,20,116.559953,40.117154
Beijing, ,6,2580000.0,16227.0,Low,159.0,2008,1.0,1.0,1,1,Tower,Steel/Concrete,Rough,Yes,No,2016,346,66,116.432684,40.077562
Beijing, ,2,2490000.0,37231.0,Low,66.88,2002,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,283,120,116.369206,39.856287
Beijing, ,7,4620000.0,51615.0,High,89.51,2006,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,375,107,116.511679,39.923959
Beijing, ,7,3270000.0,32377.0,Middle,101.0,2006,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,344,99,116.527974,39.895003
Beijing, ,6,3300000.0,29465.0,High,112.0,2004,1.0,1.0,1,1,Tower,Steel/Concrete,Other,Yes,Yes,2016,453,30,116.422479,40.06389
Beijing, ,6,1350000.0,24591.0,High,55.0,2004,1.0,1.0,0,0,Tower,Steel/Concrete,Other,Yes,Yes,2016,347,26,116.422479,40.06389
Beijing, ,4,2100000.0,27922.0,Low,75.21,1997,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,277,52,116.329607,39.758883
Beijing, ,5,2470000.0,26974.0,High,91.57,2011,3.0,3.0,1,1,Plate,Steel/Concrete,HardCover,Yes,No,2016,349,143,116.16608,39.77107700000001
Beijing, ,1,20450000.0,83894.0,Middle,243.76,2003,4.0,4.0,1,3,Plate,Steel/Concrete,HardCover,Yes,No,2016,319,36,116.436539,39.891265
Beijing, ,7,33050000.0,72162.0,Low,458.0,2012,6.0,6.0,1,3,Plate,Steel/Concrete,Rough,Yes,Yes,2017,479,52,116.445972,39.985587
Beijing, ,7,4330000.0,20556.0,Low,210.65,2004,3.0,3.0,1,2,Tower,Steel/Concrete,Simplicity,Yes,No,2016,283,79,116.47617,39.844869
Beijing, ,13,3600000.0,30291.0,Low,118.85,2012,3.0,3.0,1,2,Plate,Steel/Concrete,Rough,Yes,No,2016,352,97,116.669984,40.190146
Beijing, ,7,19000000.0,78093.0,Low,243.3,2010,2.0,2.0,1,4,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,374,19,116.47414,39.954863
Beijing, ,9,2340000.0,33914.0,High,69.0,1994,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,334,53,116.233846,39.905003
Beijing, ,7,5800000.0,60740.0,High,95.49,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,276,43,116.455537,39.900377
Beijing, ,7,3960000.0,46224.0,Middle,85.67,2005,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,323,47,116.499423,39.900278
Beijing, ,7,12550000.0,44724.0,High,280.61,2007,5.0,5.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,332,16,116.504156,39.906125
Beijing, ,7,2800000.0,52831.0,High,53.0,1991,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,342,153,116.476921,39.983744
Beijing, ,8,7300000.0,95425.0,High,76.5,1988,3.0,3.0,1,1,Plate,Brick/Concrete,HardCover,No,Yes,2016,319,33,116.330345,39.984336
Beijing, ,5,1350000.0,20770.0,High,65.0,2000,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,No,2016,285,11,116.134792,39.743391
Beijing, ,7,9700000.0,36330.0,Middle,267.0,2003,4.0,4.0,1,3,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,279,23,116.471704,39.890452
Beijing, ,7,3500000.0,56470.0,High,61.98,1994,2.0,2.0,1,1,Plate,Brick/Concrete,Simplicity,No,No,2016,355,201,116.453797,39.961753
Beijing, ,2,2580000.0,38508.0,High,67.0,2000,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,No,2016,313,62,116.397236,39.864463
Beijing, ,6,1200000.0,23900.0,High,50.21,2009,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,268,30,116.232119,40.223852
Beijing, ,7,14300000.0,77123.0,Middle,185.42,2005,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,338,30,116.49983,39.94453
Beijing, ,7,940000.0,20277.0,Middle,46.36,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,391,281,116.420154,40.056617
Beijing, ,7,14060000.0,46999.0,High,299.16,2005,3.0,3.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,286,3,116.478715,39.916424
Beijing, ,5,3850000.0,47567.0,Low,80.94,2012,2.0,2.0,1,1,Plate,Steel/Concrete,Rough,Yes,No,2017,520,14,116.192392,39.778845
Beijing, ,8,11500000.0,59227.0,Middle,194.17,2000,4.0,4.0,1,3,Plate,Mixed,HardCover,No,Yes,2016,370,66,116.369475,40.069842
Beijing, ,6,2900000.0,22138.0,High,131.0,2000,3.0,3.0,1,2,Plate,Brick/Concrete,HardCover,No,No,2016,268,75,116.431342,40.071807
Beijing, ,6,2800000.0,28557.0,Middle,98.05,2008,2.0,2.0,1,1,Plate,Mixed,Rough,No,No,2016,288,126,116.322609,40.089206
Beijing, ,13,1500000.0,13441.0,High,111.6,2008,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,Yes,No,2016,337,51,116.670768,40.209956
Beijing, ,13,1700000.0,15233.0,High,111.6,2008,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,Yes,No,2016,337,36,116.670768,40.209956
Beijing, ,2,4540000.0,30059.0,High,151.14,2003,3.0,3.0,1,2,Plate,Mixed,HardCover,No,Yes,2016,288,46,116.319387,39.85631400000001
Beijing, ,7,13400000.0,46854.0,Low,286.0,2014,3.0,3.0,1,1,Plate,Steel/Concrete,Rough,Yes,Yes,2016,337,24,116.509448,39.874885
Beijing, ,6,4100000.0,24551.0,Low,167.0,2001,3.0,3.0,1,2,Plate,Mixed,HardCover,No,No,2016,275,9,116.423882,40.122853000000006
Beijing, ,8,5000000.0,69061.0,Middle,72.4,1990,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,378,79,116.309984,39.96579000000001
Beijing, ,6,1370000.0,29892.0,Low,46.0,2012,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,No,2016,435,62,116.339803,40.085341
